trait	blood_enriched	B.Fem.Sp	B.Fo.Sp	B.FrE.BM	B.GC.CB.Sp	B.GC.CC.Sp	B.mem.Sp	B.MZ.Sp	B.PB.Sp	B.PC.BM	B.PC.Sp	B.Sp	B.T1.Sp	B.T2.Sp	B.T3.Sp	B1b.PC	BEC.SLN	DC.4..Sp	DC.8..Sp	DC.pDC.Sp	Ep.MEChi.Th	FRC.CD140a..Madcam..CD35..SLN	GN.BM	GN.Sp	GN.Thio.PC	IAP.SLN	ILC2.SI	ILC3.CCR6..SI	ILC3.NKp46.CCR6..SI	ILC3.NKp46..SI	LEC.SLN	LTHSC.34..BM	LTHSC.34..BM.1	MF.102.480..PC	MF.226.II.480lo.PC	MF.Alv.Lu	MF.Fem.PC	MF.microglia.CNS	MF.PC	MF.pIC.Alv.Lu	MF.RP.Sp	MMP3.48..BM	MMP4.135..BM	Mo.6C.II..Bl	Mo.6C.II..Bl.1	NK.27.11b..BM	NK.27.11b..Sp	NK.27.11b..BM.1	NK.27.11b..Sp.1	NK.27.11b..BM.2	NK.27.11b..Sp.2	NKT.Sp	NKT.Sp.LPS.18hr	NKT.Sp.LPS.3d	NKT.Sp.LPS.3hr	preT.DN1.Th	preT.DN2a.Th	preT.DN2b.Th	preT.DN3.Th	proB.CLP.BM	proB.FrA.BM	proB.FrBC.BM	STHSC.150..BM	T.4.Nve.Fem.Sp	T.4.Nve.Sp	T.4.Sp.aCD3.CD40.18hr	T.4.Th	T.8.Nve.Sp	T.8.Th	T.DN4.Th	T.DP.Th	T.ISP.Th	T8.IEL.LCMV.d7.Gut	T8.MP.LCMV.d7.Sp	T8.Tcm.LCMV.d180.Sp	T8.TE.LCMV.d7.Sp	T8.Tem.LCMV.d180.Sp	T8.TN.P14.Sp	Tgd.g1.1.d1.24a..Th	Tgd.g1.1.d1.LN	Tgd.g2.d1.24a..Th	Tgd.g2.d1.LN	Tgd.g2.d17.24a..Th	Tgd.g2.d17.LN	Tgd.Sp	Treg.4.25hi.Sp	Treg.4.FP3..Nrplo.Co
Serum_butyrylcholinesterase_activity	FALSE	-0.944943785130996	-0.759162390938241	-0.200427609904483	0.100476213493772	0.0322734530522765	-0.0822173885483411	-0.98932093660234	0.215111066802506	0.967209527601471	2.32467540105108	-1.23421803885965	-0.246661065216125	0.0883613665851307	-0.125858616970797	-1.08515597588533	1.66455939287989	0.576397314424348	0.844470418920026	-1.47427067773103	2.03437878360572	0.59393021001895	0.0659954835851199	0.173781048100967	-0.000895542207346352	2.15114319514596	-0.115513869839272	3.39813994874094	1.48660582208212	1.63067198769284	1.39798951933879	-0.234040114207752	0.97670290380363	0.634006728168261	1.48895552202773	1.32863734213809	0.515909855979027	4.02121017210333	0.970802093104605	1.27491606859689	1.88525314631733	-0.369062227495052	-1.06833283463132	1.57138490184518	1.55098785180418	-0.236645407877733	0.0221146038436529	-0.370496794027632	-0.249576244186172	-0.302340840056204	-0.000841084357872164	-1.58098277834022	-2.13988317557675	-2.56419382919918	-1.33602536814796	-1.56186459298171	-2.8053984027968	-1.53075497512038	-1.07820527530281	-1.76389791439716	-1.30978978735417	-1.28629369553675	1.22354589253291	0.758528971000807	0.145931987295321	-1.22579580411333	-0.319052160341397	-0.660642571880031	-0.0404086859706205	-0.722103785095309	0.846935821197026	-2.33118401279557	-0.812033096529954	-2.12535899958533	-1.26106106483128	-1.78664090774879	-2.04175715700462	-0.767960170775675	-0.831714292059045	-1.29908994044222	-1.61401044392205	-0.295370750671036	-0.640717854539996	1.26163735299242	-0.299220528986135	-0.77852707291673	-1.3527107075625
Serum_creatinine	FALSE	-2.38012889965679	2.630703200047	1.62205196266719	1.74026091747188	0.108053227256455	1.9795534465644	-0.495227033288739	0.981812002478396	-2.23843273778422	0.941466890736652	0.541576378565245	2.03598234794836	2.53569528595959	3.3774698520658	-0.0228366111518211	-1.68399152364091	4.72608092754246	6.16929375822045	0.329394524172217	1.92047957380273	-2.48575782514184	5.5480906086096	4.86424371800826	4.35621610739385	5.33135616514118	-2.59099513901473	-2.02221528098632	-1.55464666583634	0.0115480306392862	-4.92554122432484	-4.14749476965182	-2.22920779375407	5.00539607105476	5.83616806129136	2.75618307572441	2.80193320498169	4.68808957679715	4.31638304556401	2.82911305371759	5.07353299476662	-1.13382779270178	-2.68340968947405	1.44164747539258	0.836601564164044	-1.59838609568061	-1.07337838409724	-1.52811061791384	-1.74465198199502	-1.2080422852521	-0.982414707292416	-0.225161230863496	-0.683627050490939	-0.384492224776512	-0.612237245798567	-2.7217894425742	-3.56203658425154	-3.4182417228799	-2.86097685522615	-2.96255307379104	-2.75939829552204	-3.05995406427172	-1.40346420027743	1.53306818174023	-1.24905636240019	0.947939922885527	-0.397826942073177	-1.46735711536392	-0.844024788473184	-1.77598365991344	-1.86505807404752	-3.18828639523967	1.69302744147755	-0.579114619897686	-2.22462833950506	1.27957743965656	-4.22677268970779	-0.838055870363534	-2.5455215948065	-1.82273739523235	-1.24415639492476	-2.1520219157984	-2.35579430027361	-0.661293788684654	-0.200233021190456	-3.57394809236015	2.19256029049705
Serum_urate	FALSE	0.293324963459951	5.54113213542659	5.36397021292891	0.260954375287697	-2.41185269896769	5.39994856076181	0.414325467119929	-1.08119586384319	-3.22071875018293	-3.60970697167392	3.13305405420187	4.27504715807039	6.54141127241441	5.38361072524058	1.31043246121664	0.245467270064687	7.0617750727971	3.87439616895714	2.34949599315478	0.375815296499816	-1.60664178647718	3.94953179513715	3.75629331322817	4.05386467235802	7.52094487918026	-0.429624476669415	-1.36181431015868	-2.19127593007265	-1.48283585584626	-2.23525382319593	-2.43030842212921	-1.05802057698354	5.99119780926073	5.8014161650111	2.36263829739548	5.40151866218598	6.43932526038739	5.82731359018373	2.97323961820733	5.69142696136963	-1.29339123871843	-1.2095144569275	4.90694641467276	1.24669695895997	-2.21203712662963	-1.40532021501937	-2.85302299628152	-2.83287267041905	-1.49417213057636	0.170728502157004	-2.82495263339523	-3.32407846333293	-2.71327948334087	-2.84565971156872	-2.48668505644074	-3.41309772893326	-3.93156151078604	-3.11258151441411	0.578437708013979	1.37606682288983	0.306942919832143	-1.48628632925977	-2.37384748423658	-5.59882356996907	-3.79184844431324	-3.76641722098044	-6.44511223072486	-6.24740300758989	-1.30938805812863	-2.18283795822566	-3.38541003430141	-1.25559597766219	-3.9683716293217	-3.68086805914178	-2.12268891239785	-3.00136807338929	-3.93640250432268	-3.18454813809537	-4.44361664163709	-2.89550348475101	-4.84702169269226	-2.05650861892375	-2.26162259956673	-3.96160050583411	-4.11386228978264	0.621367644021727
Severe_diabetic_retinopathy	FALSE	2.78011361641406	-6.18004145541698	-5.14294185976181	-4.45911115603639	-2.17650116976458	-4.85377324017483	-0.614361334613741	1.08851946497555	7.90424919969958	4.2783621464207	-4.81065266652791	-6.29321794292849	-4.00554602139148	-4.17397654770983	-0.0886070468124833	0.938069825765846	-3.34361235470276	-0.334556829717979	3.08946905744964	0.172688311134268	0.0291843032242699	-1.53001451592206	-2.33155017126384	-1.30462958881201	-1.34546111243263	1.15422657720486	1.59081918236325	1.94768414098999	1.12976517370548	8.63440988563894	1.9963638502342	2.13479236467321	1.41439538202464	0.8801907832786	-0.525704719664157	0.15297588970033	0.514012620435133	0.889839851125533	-0.660199340885541	-1.20460656976572	0.380294386715158	-1.42005553759512	-2.46877404805952	0.756185321954897	1.43607741624111	2.02583623451451	1.80823699396762	2.67269015311516	1.70568724563665	0.948364583544755	-0.638735668017024	-3.73464684959705	-4.56266792040279	-1.08891219521718	1.1095201326458	4.3937779707405	2.51100197943342	2.86043134405828	-2.3783087326972	-4.32040639012765	-4.13540535953898	-1.08630993468987	-3.60192377197689	0.342482076142962	-1.58581881581944	1.70332654962134	-0.39013648224672	1.04797298836969	1.10032664412542	4.56421444837013	1.7819600032054	-1.78713299778524	-1.42692401197995	0.084496759311938	-2.34268231509623	1.28110324602154	-1.94249719794377	-1.87466785968939	0.82813034181488	1.80703551734964	-2.1625576959689	-0.421385490854892	6.17761568572655	-0.794003524701763	2.38434876748209	2.40983180310173
SimpsonAngus_Scale	FALSE	-0.178759632761011	-4.47724705553068	-5.55030036670065	-2.44045796613399	-0.643185179837895	-3.48513269286447	-0.343730577838719	0.2575882523413	2.49428580475132	0.597450651757319	-2.41153197665907	-3.00305997725073	-2.79890107225264	-2.90960749181482	-0.448085516707019	-0.965039316312804	-1.17508021623818	-0.580985268295416	0.103000654602415	0.504724087587081	-0.949923195177717	-2.54279478061206	-2.40886859304291	-2.50030466899902	-3.19284446588014	3.03104877035849	2.8061724794422	3.59254395251238	1.65656232648138	0.0444388986128913	-0.216041962542958	-0.468530371015737	-3.15318642236931	-0.613751607139475	-2.05336419890239	-4.30107021496241	0.257999693790428	-3.32610760364684	-2.29978118364711	-0.47901459243525	-1.11078143226769	-0.71365328096178	-3.92294978779223	-1.91730252660539	-1.38666025408367	-1.17081183911387	-1.08346152975389	0.0791549246130817	-1.06028220240052	-2.33038261149814	2.84319123265464	2.64281249437252	1.74491834851734	2.45613164526296	0.72722693974062	1.09328451314289	2.91074956387336	4.48513216278128	-2.02821272384172	-1.33552893956263	-3.92264047079915	-0.862671325635622	2.54680450820451	6.57327538918772	2.78973374770981	6.28205988852458	4.43879696397947	5.41574422648691	1.04990863027576	8.11727126476625	2.32445872768466	-1.25016060307483	-0.389762417163796	-0.598421557826275	-1.63355072820574	-0.121977396631095	3.13755522270636	0.508521801909856	2.38890458401139	1.41018448089249	1.09794455400174	1.8009538804957	0.926220677513004	3.15877664869388	5.99617627405225	2.58567025573426
Spine_bone_mineral_density_BMD	TRUE	0.939004697506787	-2.51753766299229	-3.22892585680225	-0.0324983446486897	1.05901116657359	-2.27852830726841	-1.38991847958584	0.515584115693657	-0.795193632975626	0.0949102242800967	-1.97428147799111	-1.30266765885715	-1.37589398576294	-1.23289380509328	-0.395913326922824	-1.35936161314086	0.356294918932175	1.52295851671182	0.0736279945037774	-0.12389456321091	-0.495370752569864	-2.15357943362701	-3.11406524415449	-3.65964202842953	-0.740391471464471	0.895029768050822	2.85373806682492	3.60371326403766	3.58974194158752	-0.752709129900206	-0.726780435943131	-0.913572732587703	-3.23759482705448	0.233509318542695	-1.04640845340338	-4.0046287643621	-1.29950532217104	-2.8367240732718	-1.34401355262978	-1.75922253089594	-1.78219524697699	-2.41015253916904	-3.17978097603495	-0.948963165711972	0.301316071910416	0.543733567231735	2.48006253045834	2.09272649112031	1.78279799585223	1.20588906689518	1.51392251348441	0.375071684852999	-0.0182479370874431	0.70440408912804	-1.02360325734352	0.0559700321783581	0.911472991476199	2.73833019457281	-2.87246288148576	-3.76675006310257	-3.1826962745804	-1.95494470916611	1.94177196704047	2.42049599450802	2.15851846581512	5.79639983222791	3.16846951806835	5.38161614817245	5.21803127895484	5.20946915100982	5.04784955645388	0.760255425196301	3.66423561754685	0.0578756246771614	2.46358957869893	-1.95554092942648	2.89822322239339	0.537561306680746	1.00432812333399	-0.0952574176712292	0.590270263156123	1.06470564811908	1.38255273526492	3.463071342139	4.25512534663042	2.13703143539647
Sporadic_CreutzfeldtJakob_disease	FALSE	1.69567667410719	-1.55866743395523	-1.39151864731141	0.387824947146895	1.28816222888452	-0.751042357974851	0.442857515807758	2.4265412797337	4.02513629487345	2.32282763821268	-0.276001977103626	-0.983100086582029	-0.204403699306448	-0.609449472659304	1.41827717546894	0.667145694600484	-2.07048534885884	-0.534990654016295	2.83663784982632	-2.64316472226874	1.40196957771822	-3.9654877885248	-5.01203171501327	-5.85242074156024	-1.4466009951922	1.01289014941244	1.40719721190282	1.92079292121412	3.00968580770892	2.78958667138454	-0.779543984659573	-0.584437610579893	-1.63416069965658	-0.904287686955562	-2.1652654457735	-3.18533627626877	0.374449410257739	-1.82381131166235	-2.29834339666899	-0.548531597455015	-0.390524100652181	-1.65257492588145	-2.81151792592269	-1.50745793041179	0.430997102597812	1.27396202080409	-0.0899380998932338	1.16369116297584	-0.236757188996031	-0.749789099643913	1.19319773247767	-0.647559671191404	0.4817235143936	-0.0503957648387038	-0.0648798561203847	0.953868230623861	2.41217258554267	1.9298143574133	-0.95068912494119	-1.95542469371651	-0.0424588889979424	-1.3989360374434	0.176284464748649	2.59823920091253	1.29740502753055	2.35098087383155	0.997382603707682	1.87278510118531	1.70680628243386	5.55027716738202	1.45703288839416	-0.48603763025536	0.541232674149918	-1.89581952498152	-0.756039432247459	-1.46602079237534	0.201657594232786	-1.97095113748202	0.275219685781936	-1.01662181307515	-0.339167964556062	0.891231650588451	5.04438434929525	0.397113217639397	2.20204996894312	3.15463009351598
Stabilized_warfarin_dose	TRUE	-1.40960303285139	-2.8350499376089	-2.31726697944179	-1.99561147053857	-1.33512639521208	-1.99626363644479	-1.08790394453051	0.074093079673621	0.0218999300837756	1.46394001715665	-1.62021686710762	-1.97473178061245	-1.89415541951452	-1.39810334063679	-0.902874182351916	-0.6906707386556	-2.2892385558155	-0.830639793236405	1.65341439806303	-1.06049013392263	-1.45368984922834	-1.91058097082162	-1.85706794055552	-2.48997520818851	-2.40000687150714	0.779533754370562	-0.160550867886441	0.989524793642105	1.62451594294695	-0.378347276804828	0.120820870306656	0.866372042087768	0.532810827993432	0.52616124896794	0.546780176724481	-1.57668363677445	-0.501477693278128	0.0510792286203283	0.0445652001793232	0.569760117500292	-0.152707281370357	-0.121630834466651	-3.18182454710219	-2.84023537927972	1.11623221679478	1.46345573255471	1.12374770763074	1.40816145814136	0.82307346458582	0.763463518078037	2.59395068673845	0.673300587407539	0.782732333077497	0.235786922387236	1.21987296936303	3.11280380956768	3.96769530765809	2.74469589297287	-0.114753140505338	-1.2130898724637	-2.26717801356223	-0.263728752353632	1.75048074193115	3.16262554337709	0.531378168071091	2.38265714702036	2.73922404037569	3.1411481991983	1.71076499425942	3.95793127106216	1.28202345914951	-2.67090078952143	-0.864977808094449	-0.28305987513264	-0.953138930580013	-0.992059650874993	2.49719187906228	0.399748311577596	1.33428725204817	1.17288038596205	0.866002068881161	2.31714462085554	0.386146656286586	3.08242983409481	0.196505761497057	0.400426990859538
Suicide_attempts_in_bipolar_disorder_females	FALSE	1.91048192035424	0.504927435299819	0.380267818080271	0.0621497095135526	1.16392137415506	0.995606203274326	2.12139350488419	0.969514910132349	1.23609647060037	2.05023214994057	1.19913318956578	0.749545132233488	0.506445131910607	0.747905193393047	1.01271150372439	-0.135704768887275	-0.3705647001286	1.17564851910751	0.0539792119122122	-1.09356382264195	-2.74637759842124	0.0272783115205234	0.10060668902216	-1.10160130748193	-2.03022136531091	0.0701298953300988	-0.905233729573207	-1.53969326204949	-0.685754228354408	-0.604177649598796	-0.587941900850777	-0.692421661751811	0.0999654156444834	-0.909700949624621	0.383270980422542	-0.795676395177646	0.701418949959307	-0.465226118184296	-0.529326158584424	1.27479092892987	-0.371772726979853	-1.15487734971413	0.815566101349033	-0.368284540765663	-0.915768392516837	-0.564937912099881	0.0197724894250251	0.436034976198124	-0.413415309823552	-1.13490562190644	0.593735567419472	-0.54972797520601	0.428747942163336	-0.57538582543252	-0.680772274216701	-0.335966409227257	0.176390196264181	0.434392085292276	-0.665435883903177	-1.66361681391898	-0.984047616294591	-0.672376772381054	0.928316975419657	1.81364392607497	-0.461404202590813	2.08512783859114	1.69178739887259	0.663429577452095	-1.67201967093581	0.384436311560027	-1.02137186816049	-1.8712179267791	-0.372652958006712	-0.603772748699001	-0.460148829322556	-0.650624874339156	0.963745785630744	-0.693532301685383	2.48680354376497	-0.239126369722545	0.910037000437211	0.629239699663057	0.346695259124601	1.06767508065196	1.94636824250964	-0.306654936516921
Suicide_attempts_in_bipolar_disorder_males	TRUE	0.443721283027255	-0.321834676890725	-0.349678249523108	2.00631077144457	3.27782495525758	-1.58156949716325	0.969376078166182	0.31447299723766	3.3124733827519	0.81349081417859	0.47989635979234	-0.320231924234241	0.793414169369113	0.0939372034348659	-0.959953658666036	-1.04000565438901	-3.71766404315107	-1.3092146343667	0.411756538477865	-0.891424951701291	1.84725166873395	0.85765304821766	-1.18209293712406	0.513381666650359	-1.58502761157038	-1.88232902484749	0.0299391300011934	-0.286645604959212	-0.328474258196562	-1.38360715015385	0.419429974534388	0.458528586801111	-1.57533297828114	0.39172743119889	0.525669696391318	-2.04870551379782	-2.74238147812549	-1.40606101932392	1.02813922008585	0.847329036234539	1.02592787391721	1.42629685687959	0.569056511492683	3.21319967559196	-0.659389823489027	-0.800630283150826	0.426037636807468	0.404140630919551	0.0297356035647748	-1.35589163126648	-1.40750432531997	-1.03711477513028	-2.45333182085323	-1.00551752159155	1.7122449035287	2.99824097742021	2.09747248016216	0.871178446227908	1.20236806049954	0.162406706051111	1.47319066944814	0.0481536933698964	-2.52818998218277	-0.772805692301924	1.48129918273666	0.36866468329096	-0.817657788742121	0.0406396751589275	-0.190821689833281	2.33722350413426	0.772407093052933	1.45722599205975	2.01462593431131	-0.78985511594229	-0.252012835217393	-0.528495629604939	-1.55105415700212	-0.654243878704738	-0.123645769718286	0.271932726247664	-1.23283307922665	-0.20868130523467	-1.07400151141054	0.34650700943033	-0.860085903805075	-2.7983912475591
Suicide_attempts_in_bipolar_disorder	FALSE	-0.404817065198268	-2.57534897383781	-1.72042816507316	-2.45333118595775	-1.44865877947742	-0.652503284280219	0.399210005062191	-1.26872458643377	0.704469446167602	0.361557431525427	-1.30779539934163	-1.25887172894918	-0.718568345122785	-1.43093110230729	0.0376757962076362	-0.557889783385708	-3.1610036270767	-1.74514039143792	-0.385131292293568	-0.130027822648665	-0.392180554845836	-4.06050003432524	-3.67456309070348	-4.32666920081823	-1.05197362273526	2.90114656714277	1.65969375005762	1.84829870659004	1.50927885453467	0.162305959998544	-0.432779185979398	-1.30768219322223	-2.06131683405486	-2.09904484821637	-0.927483064830466	-2.83564249445395	-1.51872011111177	-2.48184036826183	-1.82664372068424	-2.22842048053191	0.383096740597177	0.0685033912332422	-2.09302408667453	-1.12003739595627	1.46177468548531	1.02862157023958	2.14246626777104	2.05468437519322	1.28741316236063	0.303460883596582	2.95871042296367	1.52987975998317	2.58248539345082	0.981336877883163	1.21870546195394	2.35441097869897	2.77444276629593	2.43468376605388	0.683550205913299	-0.979991696568631	-0.662916968191737	-0.889685350080163	1.52663502709396	2.12995565412731	0.450821012512711	1.69477457365173	2.05827734180482	1.31836083268794	1.87948561484604	1.33996446654048	2.61215177349772	-0.188468774856528	2.23612898304081	1.01657335473194	1.34527127890207	0.747605675618419	1.82623628792168	0.591876697429336	2.72980435557695	0.365928317806446	0.932515635676611	1.82930198131642	3.96293609356429	1.76365489061191	2.76228779314463	2.84330106908594
Suicide_attempts_in_bipolar_disorder_substance_abuse_dependence	FALSE	2.03169870048826	1.62391814233111	1.0704831975213	1.63388171576088	0.974300252270669	1.30496880109497	0.771099457687073	1.12610552573672	0.899868736946664	1.89952619153066	1.72126821363298	1.72827608466716	1.72691176958032	2.22296781441125	1.24533398914104	-0.825247220048688	-1.641664823981	-0.276857966331112	-0.211135372702116	-0.126718067568381	-1.74049264488376	-0.841316660169258	-0.619858296575309	-1.23379934026588	-2.32333927757463	2.01639651021889	-1.31657843585892	-1.68198449498487	-0.465740948892249	-1.03126095626051	-1.40795803726647	-1.90306592121397	-1.90972827170863	-1.58948053316164	-2.02681773865295	-1.51639998284728	0.435775145695419	-1.53894947941134	-1.7835872731289	-2.34104907511761	-2.55621510833804	-2.5481655030877	-2.39261174154246	-3.24320320739015	0.668276075177742	-0.023623752154726	1.32755472783954	1.40856946745877	0.935934814335554	1.21745998694174	2.97322343172544	1.2464487971285	2.66647472291715	0.523362011358971	-2.08362235002445	-2.22535272152501	-0.944194107026197	1.59135963623463	-0.843276299130344	-1.0405026186537	-0.646591357700245	-2.23395800572888	2.31161673528151	-0.10334440351313	0.0771247764021171	0.994973397967997	2.88142690307924	1.80547558936952	-0.619035222095244	1.25980921535662	-1.1912949612041	0.459775152025302	1.43092398841261	2.56818368846972	1.42164864708464	1.53122506998023	2.52579632508036	-0.109593659970972	3.05796421683827	-0.398405912084364	3.35894481160395	0.718741116532866	1.61544286078153	3.49739728636314	0.817013391155611	-0.835425404246797
Suicide_attempts_in_bipolar_disorder_substance_free	FALSE	2.77199803353943	0.484947322477605	0.266562843498891	2.26590014014995	1.89026338794374	0.0990716209491288	-0.857678180045811	0.480866852806699	1.10380154853273	0.983114707837944	1.27158997400378	0.931492049613198	1.19784057537096	1.15166048960799	0.296800759476703	0.634941547725287	-0.913173940738625	-0.616890962828086	0.543130923932811	-0.186989659866609	-0.34769480181062	0.170203843534962	0.693166339718361	0.420786404070093	-1.99004011104079	0.684089371770758	-1.47310521888078	-2.14124442865695	-1.74967145763458	1.16331286700959	-0.777830327399737	-0.409677980917908	1.11950635351388	0.637093766784334	0.473641739850417	-0.295490040367824	0.93791374131682	0.372244844115907	0.0710054022636105	-0.573036431614931	0.412607440452342	-0.31093376729582	-0.0732686182201844	0.0114159424446754	-0.964026574497199	-1.42585231307787	-1.28840836501028	-1.89428139566572	-2.09335893032326	-2.24239450523923	-0.687515679776318	-1.04473513639059	-2.2112404509071	0.0816744754793648	0.0445712444249167	-0.161649424268732	0.52456244742758	0.334140929282835	1.07410191296428	0.869615335230747	0.700031902533142	-1.05881176974446	-0.453695796659648	0.746576844940274	1.21016530720249	0.475005611316848	-0.573182178585426	-0.112668040461713	-0.72670971088551	0.249389150771938	-0.546335920107965	-1.25496308327564	-1.27337985834599	-1.32523136335658	-0.834580209670445	-1.55195056284622	-1.04774458116702	-0.990643296168086	0.517331354314859	-0.744085617431146	-0.676635065338766	0.408916080413257	0.898930372241577	0.0739928734739367	1.70939213423953	0.58424213925479
Suicide_attempts_in_major_depressive_disorder	FALSE	-3.62907188237963	-2.29003959994846	-1.54310779170047	-2.22625289794356	-2.70282438828439	-2.33429331714544	-3.11887822350835	-0.765692450209863	0.322242892231899	-0.867368868445769	-2.34312805788345	-2.10370290859211	-1.71227451154358	-1.43593370013673	-3.20069865873699	1.03181882657107	-0.947926795369858	-0.508785104500577	-1.60714618996118	1.40472958608446	-0.340108298312171	0.162838685758545	-0.411062275384997	-0.120340319865368	-0.741719529618235	-0.684340329372923	-2.68285525776228	-2.57352958590135	-2.91599784790789	0.174340479300682	2.2032305818782	1.86825208568505	0.354993680642399	-0.168640375917232	-2.33642090459744	-0.447266502938735	0.891429501314117	-0.314857353353465	-2.39698833643948	1.09201546850951	2.44234315138707	2.91096351435523	-1.30597378210588	-2.01248707856407	1.33417393164259	0.300878347969175	1.40933255958204	1.45605639665684	1.06903725895635	0.404688100405067	1.09430013855548	0.394844760110001	1.0434414993887	0.190843361008385	2.57527541082926	1.90232403646056	1.63198366339089	0.474238521161657	0.297351107546359	-0.361230783632097	-1.92780872366254	3.84390543875023	1.92098611924433	2.17759372183152	1.27849212114543	0.89773027918471	0.611510810592512	1.71198096865943	0.949441552853552	0.716971792006769	0.601650906441213	1.10915880695541	1.55667856036274	-0.162938994100773	0.38324006350653	-0.0907300642807172	2.45591553115218	1.92241171212167	0.0241324735927433	1.25175135109013	0.660882316926633	0.630084868682199	-0.104164054353435	1.00987906816598	0.0484513986135261	-0.292914046598348
Suicide_attempts_in_mood_disorder_patients	FALSE	-0.867342974744818	-3.67897187391025	-2.97605095646463	-3.52927059005661	-2.55211538037179	-3.85737770911344	-0.611070169800625	-0.506814887620762	-1.03812197027344	-0.929237019036217	-2.83462684556204	-2.50536643287758	-1.4866469692599	-2.00030584432202	-2.02305405547612	0.0828918344887364	-0.258287898397433	0.189646068237313	1.04101076585799	-1.07857753894	-1.01525974599092	-2.51542152601151	-1.76553591960274	-2.51684662091395	-0.60834503014731	0.84866499887774	0.131037629078262	0.265424708235216	-1.24722970113225	0.881813178277294	0.296915705070521	-0.085258157154179	-1.70986413463609	-0.694810127178922	-0.995448416541638	-1.49569960033388	1.17467066571693	-1.05473217599505	-1.03809432929852	-0.197883662642399	0.593306464478523	0.21683649770737	-0.762385643514146	0.680221991003734	2.4059441858465	1.86759782846132	2.60150888068955	1.72928021478775	1.55264227141492	0.699646693877188	1.45668713105185	0.047449766465625	0.137536771524829	0.271224618482566	1.81046415711473	2.21679020015284	1.58478646291946	1.15355054285084	-0.113499326671961	-1.37974209711527	-2.7919393640912	-0.545422985366133	2.53029983322393	3.69452342227403	0.205951243218655	1.09328305841642	3.48721867304306	2.92990426554022	0.183120040399513	1.72493849581559	0.29960472165398	-1.28124579542218	0.392196335085248	1.45529590010928	0.132532432402743	0.537022549029662	4.16415871170617	0.700784628181544	2.65511587539138	0.929614111562514	1.93534080242177	1.7935395613959	2.21360522847963	3.2305158503304	1.73804229889262	0.141763651977104
Systolic_blood_pressure_SBP	FALSE	1.88665426738454	2.31742760554285	0.862787923442723	3.78541733758993	1.73498053822142	1.39697057537888	-1.48071318118801	-0.599860020727131	-1.55880704947457	-0.362446036521135	0.217267552566676	0.572080048264688	2.32107675356333	2.34472379132892	-0.0276596344853878	-0.761702582939291	0.0377519633152835	1.13276883667712	-0.654154010545898	-0.21404722526756	-2.16445066335292	0.667831619809361	0.704683756639871	0.701366228963345	2.46281792871802	-1.53524899778223	-1.35893367448331	-0.283671541407462	1.21776597796398	-3.12636509131345	-3.31295149902287	-3.42981876309151	1.52536677855815	0.0325597046424632	-0.857477442603325	1.69888049471714	2.8203149347054	2.10498730159469	-0.617548386025579	0.895426590572456	-4.39680558023872	-6.61552215565893	-2.27994833451353	-2.45365645286567	0.55519303896254	0.835204342351169	1.34697973322576	0.392582559685407	1.23889444314073	0.673837097335871	2.62252722780546	0.201728452450178	2.08723628322365	0.536012523996879	-4.10738974871477	-3.24042948961036	-2.06860147101973	-0.428735577979472	-4.14117238956159	-4.43031156197934	-1.8181662138787	-2.80547638435484	2.10549961642824	1.12021721014648	0.31003273941746	2.24121324982137	0.858883293898849	1.80688003108584	1.41946655564787	2.50446729898633	-0.566683582698617	4.33317106327272	4.75997538584828	0.221204441105867	5.65410483039747	0.183584167319568	0.321383150265492	-0.419150448335688	-1.28065641908565	0.164634125209945	-1.38173319623372	-1.13886528320109	-0.712638120860085	1.42829114425509	-0.896235303783289	1.23357176804325
T1D_gwas_sorted_n500000	FALSE	0.450445412368782	-2.87835571383462	-3.4136569213426	-1.90117211058461	-0.324948663255103	-2.68305177942182	0.25574098266206	1.38981846157201	3.43251683634594	1.00824642834348	-1.04192106150036	-1.82971955226333	-2.0677891132815	-1.92742518274219	-0.344622463414255	0.933648639499486	-4.31636149098114	-2.64896952912156	-0.376825018611403	0.913144970891594	0.578112393758283	-4.30673991444519	-4.58413561379879	-6.53669171224311	-4.66574871156106	-1.5600326496132	-0.735397440321303	0.945852456200044	-0.525594457312424	3.86740825463265	0.662980775951608	0.758383802847753	-3.88788726409819	-3.00857478703984	-1.59733655397329	-5.35685626966507	-4.13449584159668	-4.06309494187304	-1.91699476994579	-2.87334740571785	0.747076222553894	-0.739113569578273	-3.67585963612299	-1.11514556810271	0.731246132624333	0.91856263158417	1.32494503268645	1.77888405037098	0.302324846010807	-0.015628607406345	3.6228178520175	0.807952543015365	2.53604902230845	1.30452143755175	1.13762480236343	2.10425486261943	2.4556874574037	2.77083920999348	-0.426396046557516	-1.16450386773657	-0.827253643079747	-0.484546331768323	1.6825679883542	7.54858296830132	2.65214144203957	6.6808107879637	4.54059762114617	4.72475604555015	2.90855381959871	6.42011431164164	3.21894922367572	-1.40097433104059	1.73596447074984	1.9738621713493	1.25779632313949	2.97568989362748	4.41747723064945	-0.0267846905274787	3.42881449632922	1.34215717454143	1.45514367743188	1.40059330157361	3.74462566357705	2.02796097044607	5.50870356823145	-0.235957952662882
